task_id,simulation_id,reuse_count,stage,seed,protocol,speed,load,load_side,pulse,ablations,mt_mode,impaired_mt_routes,challenged_routes,fast_mode,label
F-cfbf2161a3c340d0,sim-e10d1345c32a59d24e56fc4962bfb81cba576bd79237a5b1dc27c5fc12a4a6c8,12,F,601,pulse,low,normal,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-b699a2b7150e011f,sim-f75d7eba19ff438e95f0f588071c78ab9988819e597964267cb04ca9785cfb67,12,F,601,pulse,low,normal,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-eac9a9184fa14fa6,sim-33f007af43a2a5a0ae5368363831c6656bf60ed32d51c439c3bdf5f697a3c897,12,F,601,pulse,low,normal,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-b16ad477a5fa4e3c,sim-9477737575ff196be10752a02674ec3da2fefc9ff89c0090a3c6c7536fc3cca7,11,F,601,pulse,low,unilateral,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-c6974fe34edc4996,sim-c6c5ce530762b0ba7bb3542a98d1642a8b2e2187a73356a17094659abe1e935e,11,F,601,pulse,low,unilateral,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-1fa5c2fd318e0d76,sim-deab706cdbdce16b0edd92e65cb4de521855531f968d3a8c3ed4b91d70a8ee75,11,F,601,pulse,low,unilateral,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-76852c084800e38f,sim-9802759feffe3cab997bcebeadf288727be074c290a872f3c33b3ea6d7ba8c19,11,F,601,pulse,low,bilateral_high,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-db7282c0105c1c4f,sim-580d4697f4f2e1e738b66ba734bbaa3b640009f56d14f81ed7cff4adb3ee0f8c,11,F,601,pulse,low,bilateral_high,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-9e5a1907e0184c20,sim-21b144f927319d88d84fc3bf5f0d618a12dc5929bdb558c1514df26adfe9add9,11,F,601,pulse,low,bilateral_high,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-39aac9923eab1082,sim-d97a6769b82b46784b5b43b63e3d824d93a909f741168a7ed7fabf6bd640df3c,12,F,601,pulse,medium,normal,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-aa9eff5b02e13bde,sim-9f014e13a0090a5ba9d2b04803e9662a6b657aba6466211d4ffb7f65d2119138,12,F,601,pulse,medium,normal,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-a6792655ca38cdd4,sim-14e0dc77d32b1b66e87524abf8d6e83d5ad285f214bcb9fa5eab6d48544fa72f,12,F,601,pulse,medium,normal,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-a95c09658484595d,sim-3c11d1d7c9d01530e65001becc19784d7d69a8f0fd663c9a63951bd0f2b6e238,11,F,601,pulse,medium,unilateral,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-ff3c08a54c755380,sim-d3ec78b77d51a9efca87c67f8b3bc9f7177f6f681b55b213eaa3b968d396ec6d,11,F,601,pulse,medium,unilateral,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-68f0914727783f67,sim-2e5ddd6dedf37fbe78d89e95cfc7ba31ca2b4684e241a0b36686281069605ed1,11,F,601,pulse,medium,unilateral,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-3febd1429b43168f,sim-84d7b7a2717d95d0b0cb9a46c44dbf6ef862c70aceff4c849ea9f8a7fa821539,11,F,601,pulse,medium,bilateral_high,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-e41676543c43c993,sim-b4a8e4967546c7f7463f3f1742bbe674b38cfffb27183435bfe3cb312f21112e,11,F,601,pulse,medium,bilateral_high,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-da4798bcc1c2e4c3,sim-51a9d24dce8702c40c7021a7502aabb40fcb4c843aa84edf9c32b8d77a44b0e6,11,F,601,pulse,medium,bilateral_high,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-42f97e9de508875b,sim-729ea54edc687c742ff8b5dd65216148375150226d5a9429afa9c1f3fbc42f23,12,F,601,pulse,high,normal,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-b0702aa0f7850f16,sim-cad01f00a51ab1d18c82067a3c3285238036da284cfe8edaa48463a5f42ba980,12,F,601,pulse,high,normal,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-837521c1730e95e8,sim-77bcf18033be7ea91c9e300bb4a9dbcb1d8d5faa65a148cf0c5e3bef156d0cf5,12,F,601,pulse,high,normal,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-4ede0df29ae0287d,sim-508304341647c98172befb8d4ff1648ec06075b1159fc5ddb90d95974fd34a89,11,F,601,pulse,high,unilateral,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-43fd3d493fed20a3,sim-f114c7cf7ff5470ed24ef16d2145782c29e3cad8a3a7a656d1e86058df63b03f,11,F,601,pulse,high,unilateral,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-e51331c44e5bc673,sim-d37c55b32b045a7a33af61f611b1588ee7113fd052142bb88083029cf18b5f3b,11,F,601,pulse,high,unilateral,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-02c3d3df9aca7f8b,sim-cf2eab2cc7e2db65a1e207e6e2f16033676d2e3a4bbca571664b2c45bd91cd4d,11,F,601,pulse,high,bilateral_high,L,none,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-4a254b50957b523f,sim-ec54d9cddddd7b2c932b65b76bfd3499ec0727d7e52c4bed5fc828d8e9fd06b6,11,F,601,pulse,high,bilateral_high,L,excitatory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-c3ad8e9f3f8475bf,sim-e82385f7b1b8eb69900a8963eae4171fd93bdc8a5c06b102cc481e1cf7de1013,11,F,601,pulse,high,bilateral_high,L,inhibitory,V1Ia,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M0
F-05402489fd3ce733,sim-1ce0d8c3997805e65cc23d6b5bf8f2ab4665889f6404b325e58dbfa639c67585,1,F,601,pulse,low,normal,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-fb6709c255e4a007,sim-ff31a2a3c434185217d1b4a81dc4dcd21ca35a757eccc8f2647041c804f1c24a,1,F,601,pulse,low,normal,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-c27c89e4a0cabbd6,sim-ab312a3528573eb37d64c9c9c917f67c18c3f0d26f8980b828a2473075a020b6,1,F,601,pulse,low,normal,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-ed3b81835442d417,sim-3bec1b4226f8f630581bcf67d08ea8f841141c0083d0732c2585b0d5c36eec64,1,F,601,pulse,low,unilateral,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-2b04c2a8917ee8c1,sim-0d8ed0254da1be492a2503233ec014a84b74507532c3697a45ba5356e52a885e,1,F,601,pulse,low,unilateral,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-e562afb38c3d076a,sim-262db91c53c438bbd218115cc0dbbf61cffc6e80fb9c690328416ded767fb2cc,1,F,601,pulse,low,unilateral,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-b8bb9420e8dea1f2,sim-1e1dff2883e69f4e924fad0253a3014e2b39e740838331d30f78d18c83d53728,1,F,601,pulse,low,bilateral_high,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-6eb8b7d35f5afc49,sim-6696542d60d903a27461183aa60e408172f846421747d07097c5b67cc30b40c0,1,F,601,pulse,low,bilateral_high,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-e565f5dc7249a327,sim-480d0ffd989798ac4f8506fd11d63a5ebed6f9e186df6f4d6007b08e4a61f8d4,1,F,601,pulse,low,bilateral_high,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-2728007143561904,sim-8200f5334a248cc603c869dfef841a2da6ee8680adbc8f4d125efde9261c2fa8,1,F,601,pulse,medium,normal,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-9f69f86d66eadb09,sim-10053eb013d4217310fabbfbc9286a204e83e7481351b4f3e0c9d0972a5a36d2,1,F,601,pulse,medium,normal,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-44c2a1645b7ad7f3,sim-32878b60193ebaf46553a32da30842bef109e75460021016069c7a82bdc3bc16,1,F,601,pulse,medium,normal,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-4c41d3d3cf9534cd,sim-0d0983394d090e9369ac52ff8ba05bcfd883e7411c9381522890740a2539673c,1,F,601,pulse,medium,unilateral,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-7e7ea4b57844546e,sim-1a53b16567d2414b873be0ccfcb6b4e6d1c778fbbbf5fd5ace1ba56378c953bd,1,F,601,pulse,medium,unilateral,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-72052e1228b47d47,sim-fab5212b9b4123d5d106e9360f42a713e5e3bdbccf8f4789e31ee9a37750f9be,1,F,601,pulse,medium,unilateral,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-bf40ec776a94009e,sim-e249dd84197575e95fa363cb38139a09476b76ed8d17647e09393e08c5f689f3,1,F,601,pulse,medium,bilateral_high,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-c54a104ab393e2f1,sim-4b69aa1dec832652f23443a581bfbff8a478e53aa27951961a21809e435c21ce,1,F,601,pulse,medium,bilateral_high,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-a7d04abee4f8995a,sim-f9dbab8da10b1d379dd6eb93a51eb3573913a10b5b4bd6dece00ae3c3348989d,1,F,601,pulse,medium,bilateral_high,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-d5003d7c4918f277,sim-c5c6d8b76e2982bf10bf99a421694f0fdfad7768fa52cbf691dd7cc7dc712441,1,F,601,pulse,high,normal,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-d823cd710e300a63,sim-b605ee94967a6b2724880cba39d5057ef19f4ada9c8c6214563b980a3cef212c,1,F,601,pulse,high,normal,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-e291e3bf6c94c563,sim-0785d5b3d0dfd2440fa5efadebd6ea90131082502c4ee5e4f5ba1e5131b541f3,1,F,601,pulse,high,normal,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-7cd450d75fb151bc,sim-b36867481e00dfbcbad55fd0cdd6aa5511d647f215fd1746d11b253662bc680a,1,F,601,pulse,high,unilateral,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-3b62cb999712152f,sim-1f2ddbd5267ea1d1a1902118f81f182f42227d87ba72a5539ad9181dfcd60d9d,1,F,601,pulse,high,unilateral,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-6ad74a9521cbf37a,sim-5569d3ffa5498c3fa27099a0a0a94774dec959ce66e9da4b3719d42ec76410c0,1,F,601,pulse,high,unilateral,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-af974a829c310c8a,sim-10e56dbeb4d71ff2d146c9e325d676d514f5340a8b7885b17a175d7055d7fe9a,1,F,601,pulse,high,bilateral_high,L,none,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-a323fb74f452bc9b,sim-9f4b8916ece4992eab0782190189a9e93bd5bb4427187ee2fadc74a05d55696c,1,F,601,pulse,high,bilateral_high,L,excitatory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-d4a7c831f4d13bc7,sim-5448f2d927edbb85ce603462cad1e8e7a770fc42847e6925edc81062a71ca4ea,1,F,601,pulse,high,bilateral_high,L,inhibitory,V1Ia,dynamic,V1Ren,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V1Ren_A1M1
F-468c23b0e530e66c,sim-432760137eb87e262d8ca8c6d913d3b622534f84370c4fd29d90be0d57cfa5b4,102,F,601,pulse,low,normal,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-5769abb1f2c0deca,sim-7644dc6cf2b51fa37f3928eade7e9449a8eb72eda77d6dcaf7f04b77dd93d1ea,102,F,601,pulse,low,normal,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-6459ab9b8d75e965,sim-e21a47fea7a07980facb42be574bb90511846956abf8b94176eb02125c09b89c,102,F,601,pulse,low,normal,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-238f2933db06ebc4,sim-839acf8792aba7d0834e429699c8bc4b00d256ba4715b1ac5effd271878efe5a,101,F,601,pulse,low,unilateral,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-1ba0285911186309,sim-337dcb5e9fe33c42fe377718d7ffcddb1b61cedb692b0ac925a6cb4ca285c870,101,F,601,pulse,low,unilateral,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-eaa9b23fadb0b24a,sim-21bc4196b2110292d6ea40f9519e3149ba599e6a548822c608742304a832e309,101,F,601,pulse,low,unilateral,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-105a68a40a1d03ea,sim-8f7c464bfaef6d9872ba8faf3688d8a27ee773b55f326156f7566237b90ed70f,101,F,601,pulse,low,bilateral_high,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-49a0ef611a1641a7,sim-17ff8fd806376cb21272a515e05de70d1d60dc76ddde1951f774d7e030f81ef7,101,F,601,pulse,low,bilateral_high,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-cf8c2150a715930c,sim-612961f1a77ad8ea76087a0ca1f29af126a16a30e5e1986c3fe11204cdb8064c,101,F,601,pulse,low,bilateral_high,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-e7680102cf8a4fce,sim-3100a4c9d64d55ef35d6b88bbce790463db848910a62205b835f8c408378c688,103,F,601,pulse,medium,normal,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-3d539d8602e131b3,sim-14c7b8359ea417faf140e04d372c39164947017b9cfb7a082fcf8086724810d4,103,F,601,pulse,medium,normal,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-abc9c227c70354b0,sim-74702bb7abe0bcb4d4e1b3725d686a36562aef742284caf692d9ba33ca567deb,103,F,601,pulse,medium,normal,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-4cc918fdcd14df8a,sim-3867101d55873c9d6a6597b1ead96e0c8aca4b01888470cb05f122f8c21f9ba4,101,F,601,pulse,medium,unilateral,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-79b11bf73a69c10e,sim-2285a2381258c0d50f6ecdc6c296dbbe4d18f026fcab6ff2fe0b1a09db4c20d3,101,F,601,pulse,medium,unilateral,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-64655dc7fd3a8153,sim-81493437e8e1328aa9889beaf5f5482bcdfd201b337ff653a47db2696f87f447,101,F,601,pulse,medium,unilateral,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-3bbee51a6216c177,sim-012cc43ccf3c5db1d1a0cb4ea20b98b9a106efddaefcf0f0dd704bb4f87183f4,101,F,601,pulse,medium,bilateral_high,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-02d44689257b0a55,sim-9933dfa3762765d607401c30636d67c80e1a43b3c0cfd7e18e762b0a62c62135,101,F,601,pulse,medium,bilateral_high,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-a6574f7cc0e30f17,sim-68bf77a1d6e2efe0ad530385ab5858fb3afc390a4980eeddb89586fd443e7dc4,101,F,601,pulse,medium,bilateral_high,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-185c0a98d7640aa5,sim-63e39df0624d9477ffc03e1e3ae426e7a7a24d9044a398f44504c01390c33111,102,F,601,pulse,high,normal,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-59892cc2d6c59246,sim-9b64661a90bd62b6394f18ccdaead07412af9c8196de2128630a3a554edc317a,102,F,601,pulse,high,normal,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-ff248578cf574b08,sim-a89cb355605461dced7273f3338d19c6f90f621b72a3a8a2993e170505ffdb08,102,F,601,pulse,high,normal,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-a94605b96b8fcbf0,sim-004ade17fe779a3de02ab4ec94be8118df2203d3462df87b11e9012ee1debe08,101,F,601,pulse,high,unilateral,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-5bbc407249bd917c,sim-c7cbd9689b0896cfb9ad89aeca887981e0f242b6c4f01e2368cac44df6195cbf,101,F,601,pulse,high,unilateral,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-7b4516b9bb250c99,sim-b02eb357022afa0a353479c09c7b89667667afb848d475614d13760dd5ced3a9,101,F,601,pulse,high,unilateral,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-fe949ad3ce31e612,sim-5879fee38d056c37aa793faf69f22ee5c66f0dfbb9540b3dc2e9d2210f442eaf,101,F,601,pulse,high,bilateral_high,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-4afbba1974e726d3,sim-4b6bf86dc120ab118f0f7bf187f36129bb5856b743bef37b199ee6e80fc94ef2,101,F,601,pulse,high,bilateral_high,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-e3f5c3a24456999d,sim-7e511d4d1387f45e4fca2247dd360a64974b111a1b13c31dc7f754bb8ff1ac53,101,F,601,pulse,high,bilateral_high,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M0
F-cfc4f0aadca33c99,sim-6bdb405bb1321e18ca9f2bf3481e7fcabdb5c21aee1a3d3058e3fdfc85bef5ce,11,F,601,pulse,low,normal,L,none,none,dynamic,V2b,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M1
F-84385763a2eb7168,sim-581ac320fe94fa1fbde94ccc00ff5b25a558b7a2b8fcc6c4248d0eb3470446d0,11,F,601,pulse,low,normal,L,excitatory,none,dynamic,V2b,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M1
F-9a0dd8c1e1a7b017,sim-f2f867f8ddb19ebbd3bc8d7b720dce47f76c368b9cca78a276997577d68829e0,11,F,601,pulse,low,normal,L,inhibitory,none,dynamic,V2b,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M1
F-5ced2932a04c00de,sim-b443ac1b398a5f2b77a1a7a2051dc19cd488f55a12c258caa1f9d866c23cb6d6,11,F,601,pulse,low,unilateral,L,none,none,dynamic,V2b,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V1Ia_M_V2b_A0M1
