intended_class,intended_route,matrix_position,pulse,design_cell_count,all_four_arms_rhythmic_cells,a1m0_rhythmic_failure_cells,a1m1_rhythmic_failure_cells,lr_class_marginal_delta_deg_complete_cells,lr_class_marginal_delta_deg_median,lr_class_marginal_delta_deg_range_min,lr_class_marginal_delta_deg_range_max,lr_class_marginal_delta_deg_negative_cells,lr_class_marginal_delta_deg_neutral_cells,lr_class_marginal_delta_deg_positive_cells,lr_route_marginal_delta_deg_complete_cells,lr_route_marginal_delta_deg_median,lr_route_marginal_delta_deg_range_min,lr_route_marginal_delta_deg_range_max,lr_route_marginal_delta_deg_negative_cells,lr_route_marginal_delta_deg_neutral_cells,lr_route_marginal_delta_deg_positive_cells,lr_joint_delta_deg_complete_cells,lr_joint_delta_deg_median,lr_joint_delta_deg_range_min,lr_joint_delta_deg_range_max,lr_joint_delta_deg_negative_cells,lr_joint_delta_deg_neutral_cells,lr_joint_delta_deg_positive_cells,lr_nonadditivity_deg_complete_cells,lr_nonadditivity_deg_median,lr_nonadditivity_deg_range_min,lr_nonadditivity_deg_range_max,lr_nonadditivity_deg_negative_cells,lr_nonadditivity_deg_neutral_cells,lr_nonadditivity_deg_positive_cells,fe_class_marginal_delta_deg_complete_cells,fe_class_marginal_delta_deg_median,fe_class_marginal_delta_deg_range_min,fe_class_marginal_delta_deg_range_max,fe_class_marginal_delta_deg_negative_cells,fe_class_marginal_delta_deg_neutral_cells,fe_class_marginal_delta_deg_positive_cells,fe_route_marginal_delta_deg_complete_cells,fe_route_marginal_delta_deg_median,fe_route_marginal_delta_deg_range_min,fe_route_marginal_delta_deg_range_max,fe_route_marginal_delta_deg_negative_cells,fe_route_marginal_delta_deg_neutral_cells,fe_route_marginal_delta_deg_positive_cells,fe_joint_delta_deg_complete_cells,fe_joint_delta_deg_median,fe_joint_delta_deg_range_min,fe_joint_delta_deg_range_max,fe_joint_delta_deg_negative_cells,fe_joint_delta_deg_neutral_cells,fe_joint_delta_deg_positive_cells,fe_nonadditivity_deg_complete_cells,fe_nonadditivity_deg_median,fe_nonadditivity_deg_range_min,fe_nonadditivity_deg_range_max,fe_nonadditivity_deg_negative_cells,fe_nonadditivity_deg_neutral_cells,fe_nonadditivity_deg_positive_cells,a0m0_recovery_eligible_cells,a0m0_recovery_event_observed_cells,a1m0_recovery_eligible_cells,a1m0_recovery_event_observed_cells,a0m1_recovery_eligible_cells,a0m1_recovery_event_observed_cells,a1m1_recovery_eligible_cells,a1m1_recovery_event_observed_cells,aggregation_basis,independent_stochastic_realization_count,inferential_scope,generated_at_utc,publication_script_version,publication_script_sha256,protocol_spec_sha256,locked_protocol_sha256,source_a_to_d_script_sha256,source_e_f_script_sha256,source_g_h_script_sha256,output_row_count
V1Ren,V1Ia,off_diagonal,none,9,9,0,0,9,-6.70491737,-9.322724091,0.4311718406,8,0,1,9,-0.1269727105,-0.9610000183,3.336709977,5,0,4,9,-8.260751176,-17.65580995,19.23239499,8,0,1,9,-0.4483994379,-14.43860653,15.46451318,5,0,4,9,0.4545592861,-1.869858711,9.736432681,3,0,6,9,0.02036111692,-4.323843525,6.809697092,4,0,5,9,0.3300906496,-15.1305851,17.44800176,4,0,5,9,-0.2507066657,-9.555680912,1.167975123,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V1Ren,V1Ia,off_diagonal,excitatory,9,9,0,0,9,1.913816826,-15.72328873,21.83285718,4,0,5,9,0.1425756599,-17.16208498,20.40886289,4,0,5,9,-5.996915434,-16.48054139,15.50516905,8,0,1,9,-6.746908322,-20.79075397,3.784682622,7,0,2,9,-1.551439189,-14.17495269,7.188921194,5,0,4,9,0.6024481381,-12.79642834,9.150176688,3,0,6,9,-2.495117427,-14.17375471,4.302033438,6,0,3,9,-5.560508552,-7.60664351,17.68194565,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V1Ren,V1Ia,off_diagonal,inhibitory,9,9,0,0,9,-6.500339708,-10.07646609,-3.197401536,9,0,0,9,0.02756715173,-4.345708136,11.26774037,4,0,5,9,-6.005259356,-14.74337007,7.364413729,8,0,1,9,-0.03369191545,-7.290437586,7.092393969,5,0,4,9,0.2602930281,-2.427135987,1.644941833,4,0,5,9,-0.1943476615,-7.71173631,9.725145447,6,0,3,9,0.4619429444,-7.606617516,9.565549974,2,0,7,9,-0.1750767983,-1.299581607,11.3650698,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V1Ren,V1Ren,diagonal,none,9,9,0,0,9,-6.70491737,-9.322724091,0.4311718406,8,0,1,9,-0.02753812834,-7.561792011,12.55299006,6,0,3,9,-6.70491737,-9.322724091,0.4311718406,8,0,1,9,0.02753812834,-12.55299006,7.561792011,3,0,6,9,0.4545592861,-1.869858711,9.736432681,3,0,6,9,0.02301321728,-9.690937504,10.22343828,4,0,5,9,0.4545592861,-1.869858711,9.736432681,3,0,6,9,-0.02301321728,-10.22343828,9.690937504,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V1Ren,V1Ren,diagonal,excitatory,9,9,0,0,9,1.913816826,-15.72328873,21.83285718,4,0,5,9,0.07314067603,-16.23006162,10.26295498,4,0,5,9,1.913816826,-15.72328873,21.83285718,4,0,5,9,-0.07314067603,-10.26295498,16.23006162,5,0,4,9,-1.551439189,-14.17495269,7.188921194,5,0,4,9,0.1093937287,-14.67401801,10.386384,3,0,6,9,-1.551439189,-14.17495269,7.188921194,5,0,4,9,-0.1093937287,-10.386384,14.67401801,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V1Ren,V1Ren,diagonal,inhibitory,9,9,0,0,9,-6.500339708,-10.07646609,-3.197401536,9,0,0,9,0.2900652225,-2.722190418,16.09535807,2,0,7,9,-6.500339708,-10.07646609,-3.197401536,9,0,0,9,-0.2900652225,-16.09535807,2.722190418,7,0,2,9,0.2602930281,-2.427135987,1.644941833,4,0,5,9,0.08105321366,-0.7610828082,12.43443248,3,0,6,9,0.2602930281,-2.427135987,1.644941833,4,0,5,9,-0.08105321366,-12.43443248,0.7610828082,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V1Ren,V2b,off_diagonal,none,9,9,0,0,9,-6.70491737,-9.322724091,0.4311718406,8,0,1,9,-0.03534609033,-14.02139068,15.09542504,5,0,4,9,-7.971546966,-14.63383374,5.259970057,8,0,1,9,-1.149070867,-10.26662682,5.897815939,5,0,4,9,0.4545592861,-1.869858711,9.736432681,3,0,6,9,0.03998574811,-15.67145664,17.60657418,3,0,6,9,0.6555616403,-11.30776116,9.44921775,2,0,7,9,-0.4077480105,-17.89378911,5.614756143,6,0,3,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V1Ren,V2b,off_diagonal,excitatory,9,9,0,0,9,1.913816826,-15.72328873,21.83285718,4,0,5,9,-0.4273063956,-12.61107269,3.636603236,6,0,3,9,-3.496671092,-8.090485166,11.00613674,6,0,3,9,-0.4947169106,-23.91083,32.18993066,5,0,4,9,-1.551439189,-14.17495269,7.188921194,5,0,4,9,-2.69033523,-15.12517784,1.768887336,7,0,2,9,-0.5215592192,-10.86131925,6.223873568,5,0,4,9,0.3853529671,-7.351660818,20.68852735,3,0,6,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V1Ren,V2b,off_diagonal,inhibitory,9,9,0,0,9,-6.500339708,-10.07646609,-3.197401536,9,0,0,9,0.017952521,-8.355669056,6.922179222,4,0,5,9,-6.342371803,-9.48884588,2.289924333,8,0,1,9,-0.4156852535,-1.126077942,7.083439475,7,0,2,9,0.2602930281,-2.427135987,1.644941833,4,0,5,9,0.1264301617,-6.815456325,5.838837771,3,0,6,9,0.6503063165,-1.589693525,8.863787543,2,0,7,9,-0.2514162939,-1.631328349,7.652898787,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,RG,off_diagonal,none,9,9,0,0,9,3.944840956,-0.3211899758,44.78089936,1,0,8,9,0.1001917426,-5.109835655,1.150952189,4,0,5,9,2.319070674,-3.511609778,9.503218669,1,0,8,9,-1.566630071,-35.48508142,6.176191674,6,0,3,9,10.3057721,0.7849361703,39.89803823,0,0,9,9,0.1422541386,-5.182846303,0.9445109457,3,0,6,9,4.858224937,-0.1371308393,19.31514371,1,0,8,9,-0.1803989698,-22.20501754,8.767657561,6,0,3,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,RG,off_diagonal,excitatory,9,9,0,0,9,10.98661124,-18.96836718,55.27673825,3,0,6,9,0.1303040684,-17.37539699,22.51025205,4,0,5,9,1.667375243,-25.09843949,15.701647,4,0,5,9,-4.787834671,-75.63380947,11.24532468,8,0,1,9,15.14372111,-20.38607349,37.53358885,3,0,6,9,-0.2203954482,-11.91543775,27.31094382,5,0,4,9,3.225909044,-15.19467988,30.18963426,3,0,6,9,-0.2807448991,-53.35075626,16.8015011,5,0,4,9,9,9,6,9,9,9,8,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,RG,off_diagonal,inhibitory,9,9,0,0,9,7.150499845,-2.31754486,56.24391084,1,0,8,9,-0.3525882725,-5.879007006,2.330552888,5,0,4,9,4.28728252,-9.086465237,8.496587761,1,0,8,9,-2.828985654,-47.39473481,2.777624424,7,0,2,9,10.44846006,1.218088513,42.51119083,0,0,9,9,0.03846927553,-4.383657952,0.545177358,3,0,6,9,4.053236015,-3.616702893,13.63267527,1,0,8,9,-5.39934857,-28.97914554,4.169926836,7,0,2,9,9,9,6,9,9,9,8,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,PF,off_diagonal,none,9,9,0,0,9,3.944840956,-0.3211899758,44.78089936,1,0,8,9,0.03039713982,-10.82724485,5.29148442,4,0,5,9,5.071004141,-4.892334708,13.08831094,1,0,8,9,1.146257159,-36.98407284,3.173719475,4,0,5,9,10.3057721,0.7849361703,39.89803823,0,0,9,9,-0.3726475631,-14.0961597,7.347511887,8,0,1,9,8.330800242,-1.189287389,14.45557232,1,0,8,9,0.2273071266,-32.7899778,5.805095876,4,0,5,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,PF,off_diagonal,excitatory,9,9,0,0,9,10.98661124,-18.96836718,55.27673825,3,0,6,9,0.1445608819,-16.85700968,5.35105073,3,0,6,9,3.459121526,-23.09643916,17.27848545,4,0,5,9,-0.2591672258,-44.70013094,12.7289377,6,0,3,9,15.14372111,-20.38607349,37.53358885,3,0,6,9,0.02364516252,-14.280437,5.85211782,4,0,5,9,2.348443835,-10.66375589,32.72315518,4,0,5,9,-0.2335425103,-24.12665097,21.15699409,5,0,4,9,9,9,6,9,9,9,8,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,PF,off_diagonal,inhibitory,9,9,0,0,9,7.150499845,-2.31754486,56.24391084,1,0,8,9,-1.420871879,-5.577497408,2.74119681,5,0,4,9,4.625568211,-3.132666817,15.06781118,1,0,8,9,-0.9552861952,-43.91729647,6.457708323,6,0,3,9,10.44846006,1.218088513,42.51119083,0,0,9,9,-0.01054312042,-5.838100381,1.099181112,5,0,4,9,4.079933868,0.7069198611,19.00663156,0,0,9,9,-2.449614944,-29.59052103,5.220330997,5,0,4,9,9,9,6,9,9,9,8,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,MN,off_diagonal,none,9,9,0,0,9,3.944840956,-0.3211899758,44.78089936,1,0,8,9,-0.1301498489,-13.12044858,11.18795089,5,0,4,9,4.451732637,-0.1255464643,36.94260457,1,0,8,9,0.2143792488,-14.24567632,9.575636877,4,0,5,9,10.3057721,0.7849361703,39.89803823,0,0,9,9,-0.1424882411,-14.63500264,8.048894925,5,0,4,9,10.12856052,0.7624657925,42.19105836,0,0,9,9,-0.02372986131,-5.853990974,12.64128727,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,MN,off_diagonal,excitatory,9,9,0,0,9,10.98661124,-18.96836718,55.27673825,3,0,6,9,0.1554482056,-13.29057422,5.662073151,3,0,6,9,11.22429468,-19.41497173,36.97938742,3,0,6,9,-0.1803012592,-23.65044693,12.84396967,6,0,3,9,15.14372111,-20.38607349,37.53358885,3,0,6,9,0.1418366257,-8.091418611,11.16366843,3,0,6,9,16.36364295,-10.60549185,34.34496565,3,0,6,9,0.06291601284,-14.35229162,8.9647122,4,0,5,9,9,9,6,9,9,9,8,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,MN,off_diagonal,inhibitory,9,9,0,0,9,7.150499845,-2.31754486,56.24391084,1,0,8,9,-0.02585095362,-7.212839255,14.37606313,5,0,4,9,6.226215927,-7.929255549,35.90019265,1,0,8,9,1.163080913,-34.71978132,5.375222854,4,0,5,9,10.44846006,1.218088513,42.51119083,0,0,9,9,0.0119287897,-6.923700649,10.98219517,4,0,5,9,13.97159745,-4.667396063,37.36076563,1,0,8,9,-0.7827863872,-16.13262037,4.996339517,7,0,2,9,9,9,6,9,9,9,7,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,V0D,off_diagonal,none,9,9,0,0,9,3.944840956,-0.3211899758,44.78089936,1,0,8,9,-0.3163063316,-1.86486278,2.716080324,5,0,4,9,4.428157271,-6.94838379,64.29952428,1,0,8,9,3.972677616,-25.19427413,21.09508004,2,0,7,9,10.3057721,0.7849361703,39.89803823,0,0,9,9,0.05915773152,-2.425927127,1.184054278,4,0,5,9,6.669091229,-2.952632813,40.16734397,1,0,8,9,-0.2195313944,-14.50311315,4.850273067,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2b,V0D,off_diagonal,excitatory,9,9,0,0,9,10.98661124,-18.96836718,55.27673825,3,0,6,9,-0.8931558241,-8.304737349,1.925695312,5,0,4,9,2.008951893,-20.80901035,16.32783088,4,0,5,9,2.368092416,-59.53708589,15.19485856,4,0,5,9,15.14372111,-20.38607349,37.53358885,3,0,6,9,-0.08614679914,-13.93033481,2.435247222,6,0,3,9,5.128376884,-11.12032771,30.8576016,3,0,6,9,2.289093884,-34.84045919,16.20517203,4,0,5,9,9,9,6,9,9,9,6,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
